490.41
381825	-126	-1064	-8571.79
381829	-819	-3544	-8323.52
381832	-835	-10256	-8423.31
381836	-591	-4540	-8230.83
381840	-449	-14092	-8525.60
381843	584	-5692	-8381.70
381847	-398	-10540	-8490.75
381851	126	952	-8018.13
381854	-245	4056	-7415.36
381858	-931	-5004	-7297.44
381861	-477	880	-6890.38
381865	-347	-10108	-7052.25
381870	37	-10224	-7210.66
381873	-542	-1460	-6925.19
381877	480	-4272	-6791.16
381880	280	-2604	-6580.74
381884	-481	-5468	-6526.47
381888	267	-6264	-6512.34
381891	66	-10420	-6707.47
381895	-199	-10980	-6921.66
381899	-282	-1444	-6648.85
381902	486	-8904	-6759.76
381906	458	-6956	-6768.27
381910	-406	-12748	-7069.18
381914	560	-9588	-7193.53
381918	384	-16652	-7664.99
381921	-259	-13324	-7948.93
381925	-216	1824	-7460.90
381929	327	-10652	-7619.21
381932	481	-8896	-7681.22
381936	-204	-14384	-8016.94
381939	613	-13248	-8276.16
381943	523	-19640	-8842.87
381947	-152	-15612	-9181.90
381950	-212	-2016	-8824.41
381955	202	-12688	-9016.82
381959	265	-8444	-8987.17
381962	-485	-15732	-9326.26
381966	260	-11760	-9447.20
381970	467	-21780	-10062.07
381973	-259	-14028	-10261.35
381977	-58	1232	-9686.85
381981	-3	-13276	-9866.32
381984	-68	-4168	-9581.66
381988	-835	-10900	-9649.96
381991	-110	-11164	-9726.08
381996	54	-15824	-10030.77
382000	-324	-14356	-10248.26
382003	-37	2228	-9624.59
382007	66	-12480	-9767.17
382011	-174	-3012	-9430.07
382014	-1092	-7548	-9340.12
382018	-344	-14780	-9613.09
382022	-68	-11148	-9690.10
382025	-461	-12336	-9824.14
382029	127	480	-9308.58
382032	-375	-14976	-9593.37
382036	-255	2932	-8967.83
382041	-876	1532	-8447.00
382044	-693	-9376	-8496.08
382048	-568	-4608	-8303.30
382051	-521	-10512	-8415.71
382055	381	-4336	-8210.28
382059	-491	-13796	-8490.96
382062	-40	1120	-8010.57
382066	-554	4312	-7396.02
382070	-1039	-4756	-7267.97
382073	-576	-444	-6928.96
382077	-517	-9888	-7078.38
382081	369	-7276	-7086.51
382085	-497	-5076	-6987.40
382089	265	-1304	-6702.22
382092	294	1788	-6276.60
382096	-582	-5872	-6258.02
382099	-91	-3008	-6095.87
382103	-187	-9084	-6245.81
382107	-126	-10840	-6476.00
382110	-580	-496	-6179.20
382114	405	-4792	-6108.69
382117	537	-3432	-5972.81
382121	-170	-16276	-6488.45
382126	367	-8000	-6562.29
382129	190	-11112	-6789.05
382133	-89	-12360	-7067.85
382137	-419	-948	-6763.45
382140	207	-9032	-6876.09
382144	402	-7348	-6898.54
382147	-374	-12572	-7183.64
382151	408	-12044	-7425.49
382155	408	-17980	-7951.67
382158	-184	-15308	-8320.18
382162	114	380	-7884.85
382167	50	-13936	-8187.17
382170	67	-9004	-8227.76
382174	-731	-3980	-8017.45
382177	-151	-10132	-8123.75
382181	58	-20744	-8754.60
382185	-371	-16536	-9145.08
382188	124	-320	-8703.36
382192	-127	-13956	-8966.35
382195	-137	-6436	-8840.35
382199	-914	1584	-8322.61
382203	-664	-7556	-8286.17
382206	-454	-15612	-8654.19
382211	-329	-13904	-8917.93
382215	253	-4164	-8679.27
382218	-510	-10572	-8775.85
382222	-401	804	-8298.00
382226	-591	-3800	-8075.34
382229	-595	-5716	-7959.64
382233	-793	-6900	-7908.92
382236	-490	-12204	-8125.53
382240	541	-8800	-8157.71
382244	-579	-9016	-8202.83
382247	-68	2800	-7652.95
382252	-33	244	-7258.22
382255	-732	-5164	-7156.29
382259	-463	-36	-6801.60
382263	-500	-8428	-6884.82
382266	193	-10840	-7081.84
382270	-524	-5320	-6995.24
382273	267	2184	-6535.27
382277	416	-6992	-6556.92
382281	-477	-11252	-6793.49
382284	182	-728	-6489.52
382288	-5	-15100	-6920.06
382291	-247	-14056	-7277.79
382296	-433	-3304	-7080.75
382300	303	-11584	-7304.76
382303	483	-9608	-7418.09
382307	-100	-16516	-7873.27
382311	487	-4920	-7723.75
382314	381	-21848	-8428.52
382318	-221	-15792	-8797.32
382322	-236	-488	-8382.75
382325	140	-7880	-8357.08
382329	311	-8424	-8359.54
382332	-656	-14436	-8665.86
382337	223	-10924	-8777.92
382341	465	-20004	-9337.46
382344	-190	-15368	-9639.71
382348	-63	1248	-9095.50
382352	31	-11360	-9208.61
382355	32	-3984	-8947.26
382359	-663	-10456	-9024.58
382362	-239	-12692	-9208.86
382366	107	-14876	-9491.91
382370	-152	-14432	-9739.50
382373	-64	2304	-9137.57
382377	-243	-13976	-9380.18
382382	-11	-1480	-8985.22
382385	-822	-4536	-8765.88
382389	-556	-10912	-8874.77
382392	-429	-21432	-9504.27
382396	-311	-13640	-9711.94
382400	561	-3016	-9375.01
382403	-543	-12676	-9542.12
382407	-249	3040	-8913.73
382411	-377	3868	-8276.07
382414	-707	-5764	-8153.15
382418	-722	-9884	-8241.75
382423	-424	-10572	-8360.28
382426	515	-7132	-8296.91
382430	-462	-10776	-8422.18
382433	8	80	-7997.04
382437	8	3016	-7446.37
382440	-635	-3292	-7241.06
382444	-357	-884	-6924.23
382448	-468	-7568	-6958.19
382451	210	-10192	-7119.08
382455	-592	-1884	-6859.02
382458	338	-3264	-6677.98
382462	507	-3832	-6534.24
382467	-464	-8644	-6641.93
382470	260	-5636	-6590.65
382474	43	-11764	-6849.19
382477	-345	-12812	-7148.64
382481	-457	936	-6746.15
382485	208	-8504	-6833.45
382488	341	-7992	-6890.08
382492	-257	-14396	-7266.11
382496	488	-13272	-7564.55
382499	373	-17044	-8037.10
382503	-276	-15128	-8392.44
382508	-294	2040	-7872.21
382511	57	-12484	-8102.58
382515	330	-9524	-8172.71
382518	-523	-14796	-8505.87
382522	307	-12268	-8693.10
382526	368	-21596	-9336.84
382529	-242	-13752	-9558.52
382533	-106	988	-9031.50
382537	-28	-12652	-9212.63
382540	93	-6628	-9083.04
382544	-563	-15500	-9405.50
382547	-18	-10956	-9483.09
382552	157	-19424	-9979.54
382556	-141	-14884	-10225.30
382559	-3	1820	-9623.05
382563	-118	-12816	-9783.03
382567	-105	-4788	-9533.68
382570	-969	-10276	-9574.47
382574	-583	-5220	-9358.41
382578	-197	-14144	-9598.44
382581	-271	-14232	-9831.15
382585	310	1356	-9270.91
382588	-303	-11436	-9380.31
382593	-173	1480	-8838.12
382597	-692	-1460	-8471.19
382600	-645	-9140	-8507.08
382604	-624	-5468	-8356.90
382608	-470	-11320	-8506.84
382611	385	-108	-8085.44
382615	-667	-7496	-8057.87
382618	-169	2868	-7512.22
382622	-330	2160	-7029.55
382626	-850	-5580	-6960.30
382629	-721	-112	-6620.62
382633	-571	-11412	-6861.82
382637	473	-5596	-6796.28
382641	-591	-5264	-6721.35
382645	329	-16	-6384.83
382648	374	2108	-5958.77
382652	-684	-12608	-6293.18
382655	69	-3264	-6141.46
382659	-16	-10300	-6349.43
382663	11	-15620	-6812.92
382666	-558	-3776	-6663.19
382670	349	-2432	-6450.64
382673	522	-1140	-6183.12
382678	-240	-15340	-6642.11
382682	198	-4104	-6514.64
382685	144	-9552	-6665.96
382689	-135	-15752	-7120.64
382693	-462	-756	-6804.17
382696	150	-6876	-6807.19
382700	527	-6340	-6782.33
382703	-298	-14796	-7184.14
382707	443	-8812	-7263.85
382711	247	-15272	-7663.56
382714	-206	-12492	-7905.76
382718	-187	3056	-7358.21
382723	-274	-9972	-7490.20
382726	117	-9536	-7592.04
382730	-348	-11316	-7779.23
382734	22	-13336	-8056.99
382737	175	-20144	-8660.67
382741	14	-16020	-9028.60
382744	38	1428	-8505.62
382748	-193	-12480	-8704.89
382752	-31	-7080	-8623.77
382755	-870	-1448	-8268.29
382759	-483	-9180	-8315.25
382763	-296	-18784	-8840.09
382767	-453	-11296	-8964.61
382771	477	-4508	-8740.42
382774	-418	-11664	-8888.19
382778	-379	-1108	-8500.26
382782	-739	3716	-7892.25
382785	-701	-5800	-7790.30
382789	-738	-11084	-7957.09
382793	-427	-13960	-8258.86
382796	529	-7808	-8234.31
382800	-582	-9976	-8323.05
382803	-176	804	-7867.36
382808	-391	2680	-7341.48
382812	-924	-3380	-7146.92
382815	-799	-2956	-6940.41
382819	-579	-13620	-7276.04
382823	606	-11160	-7467.93
382826	-502	-8404	-7516.64
382830	164	2428	-7018.95
382833	378	-5260	-6929.56
382837	-545	-10212	-7095.24
382841	-426	-84	-6746.29
382844	-268	-10444	-6932.20
382849	141	-12284	-7199.25
382852	-684	-4328	-7058.29
382856	233	1012	-6653.89
382860	381	-7120	-6676.11
382863	-149	-12904	-6988.07
382867	165	40	-6636.19
382870	-142	-15104	-7060.12
382874	-60	-14832	-7448.95
382878	-505	-2480	-7201.94
382881	25	-1576	-6920.55
382885	343	-10420	-7094.54
382889	-392	-15620	-7522.30
382893	306	-6096	-7449.54
382897	220	-20676	-8110.23
382900	-313	-16212	-8516.51
382904	-131	-76	-8094.98
382908	-38	-13128	-8346.74
382911	87	-6580	-8258.07
382915	-410	-15540	-8623.34
382919	29	-12104	-8797.26
382922	195	-18464	-9279.86
382926	-72	-16312	-9631.67
382929	82	1124	-9093.58
382934	-312	-11836	-9231.58
382938	-106	-1732	-8857.11
382941	-679	-7484	-8791.03
382945	-323	-10388	-8871.80
382949	-280	-9080	-8883.28
382952	-190	-11732	-9026.43
382956	495	172	-8565.10
382959	-480	-12264	-8751.87
382963	-411	2844	-8173.25
382967	-712	-1632	-7848.89
382970	-845	-9420	-7930.66
382974	-705	-1268	-7599.53
382979	-377	-11972	-7819.95
382982	595	-3440	-7598.69
382986	-544	-10860	-7763.31
382989	-140	2776	-7236.87
382993	-224	2136	-6768.87
382997	-702	-4900	-6678.09
383000	-833	1036	-6295.55
383004	-449	-10004	-6482.25
383008	513	-9188	-6615.59
383011	-713	-9776	-6776.32
383015	206	260	-6423.92
383019	338	1808	-6010.72
383023	-632	-3544	-5889.18
383027	-493	-1944	-5693.80
383030	-331	-7132	-5766.97
383034	246	-11276	-6041.72
383037	-649	-7288	-6106.50
383041	86	-1860	-5893.85
383045	374	-2784	-5737.29
383048	-286	-7228	-5812.91
383052	156	-6096	-5826.62
383055	-108	-10948	-6083.10
383059	-209	-12768	-6418.14
383064	-340	-80	-6102.52
383067	-29	-8604	-6227.71
383071	187	-9940	-6412.79
383074	-517	-11176	-6652.91
383078	166	-9544	-6796.84
383082	174	-18756	-7394.30
383085	-180	-16456	-7848.07
383089	-213	1200	-7396.27
383093	154	-12304	-7641.07
383096	155	-8616	-7689.23
383100	-407	-16084	-8110.13
383105	195	-12640	-8335.70
383108	277	-20632	-8949.46
383112	-27	-15980	-9301.06
383115	281	-868	-8878.34
383119	-310	-13744	-9122.51
383123	-55	-5124	-8922.79
383126	-709	-12132	-9085.95
383130	-150	-9552	-9109.68
383134	-212	-16036	-9456.80
383137	-395	-14692	-9720.06
383141	341	-4280	-9447.08
383144	-367	-12164	-9584.33
383149	-351	-1068	-9160.18
383153	-738	-8484	-9128.47
383156	-771	-5264	-8938.18
383160	-560	-8720	-8928.86
383164	-430	-12556	-9111.85
383167	529	-8828	-9095.65
383171	-425	-9520	-9118.08
383174	-208	1972	-8564.37
383178	-462	-1928	-8234.30
383182	-656	-5284	-8088.66
383185	-755	-2464	-7810.29
383190	-414	-12072	-8024.56
383194	699	-3952	-7817.61
383197	-492	-8480	-7852.60
383201	177	2824	-7318.27
383204	-40	4004	-6752.30
383208	-710	-9348	-6884.11
383212	-479	-76	-6545.53
383215	-254	-8912	-6664.82
383219	192	-12868	-6974.43
383222	-514	-6432	-6949.26
383226	294	236	-6589.16
383230	293	-6052	-6561.19
383234	-377	-12640	-6866.92
383238	24	-1612	-6604.10
383241	-62	-8584	-6703.34
383245	-96	-14100	-7073.44
383249	-452	-2000	-6821.49
383252	-28	-2644	-6612.72
383256	266	-8976	-6730.13
383259	-404	-14868	-7138.56
383263	266	-7068	-7134.02
383267	245	-20992	-7826.22
383270	-312	-14808	-8176.49
383275	-344	2192	-7659.05
383279	-25	-7768	-7664.61
383282	238	-6104	-7585.68
383286	-342	-14664	-7940.57
383289	133	-11720	-8129.04
383293	293	-17948	-8618.87
383297	35	-15688	-8972.23
383300	33	1908	-8428.09
383304	-269	-10352	-8525.05
383308	80	-3484	-8272.70
383311	-749	-6500	-8186.91
383315	-465	-10832	-8320.49
383319	-142	-10676	-8438.94
383323	-214	-12180	-8626.80
383327	373	-60	-8197.40
383330	-420	-11400	-8359.13
383334	-333	84	-7937.92
383337	-646	-3620	-7724.48
383341	-865	-10780	-7879.72
383345	-716	-4556	-7716.25
383348	-274	-13244	-7993.68
383352	457	-2200	-7702.70
383356	-615	-6624	-7651.10
383360	-129	2112	-7163.56
383364	-317	1848	-6713.88
383367	-792	-5876	-6675.00
383371	-810	804	-6303.36
383375	-422	-10900	-6534.79
383378	497	-9176	-6664.96
383382	-617	-4264	-6546.67
383385	320	-308	-6233.52
383389	403	680	-5886.70
383393	-504	-14860	-6337.28
383396	-71	-2736	-6157.48
383400	-105	-9972	-6348.51
383404	-106	-15024	-6782.79
383408	-586	-1468	-6518.72
383412	309	-2512	-6317.21
383415	487	-2444	-6121.70
383419	-44	-17112	-6671.34
383422	458	-6288	-6650.43
383426	65	-9388	-6787.06
383430	-160	-16092	-7252.76
383433	-269	232	-6879.55
383437	-42	-6764	-6873.89
383440	266	-6372	-6847.79
383444	-541	-12804	-7147.14
383449	189	-9736	-7275.68
383452	245	-17784	-7800.17
383456	-219	-13188	-8070.18
383460	57	2540	-7539.46
383463	-104	-11288	-7727.28
383467	-113	-1900	-7436.24
383470	-640	-9312	-7532.46
383474	-240	-13868	-7849.92
383478	2	-20564	-8485.62
383481	-305	-13464	-8735.70
383485	41	1352	-8231.19
383490	-504	-13396	-8491.83
383493	-116	260	-8054.68
383497	-791	-1344	-7721.40
383500	-670	-9304	-7803.07
383504	-548	-17916	-8310.28
383508	-476	-9524	-8372.78
383511	488	-2584	-8081.48
383515	-484	-11616	-8259.59
383519	-316	3288	-7683.41
383522	-523	3496	-7126.43
383526	-765	-6760	-7110.28
383529	-741	-10888	-7301.99
383534	-288	-10476	-7461.78
383538	632	-8416	-7507.09
383541	-444	-10324	-7649.62
383545	128	472	-7243.18
383548	65	1080	-6826.77
383552	-439	-5120	-6742.68
383556	-336	-1372	-6475.43
383559	-380	-8356	-6570.90
383563	358	-9912	-6736.93
383566	-693	-7864	-6795.92
383570	281	-1900	-6550.32
383575	409	-3156	-6378.67
383578	-467	-9400	-6531.51
383582	103	-6752	-6542.24
383586	-65	-10252	-6727.97
383589	1	-12100	-6996.57
383593	-533	-568	-6676.66
383596	214	-5024	-6593.21
383600	419	-4776	-6501.16
383603	-198	-11312	-6742.45
383607	377	-10976	-6952.70
383611	138	-13888	-7299.07
383614	-175	-13876	-7628.58
383619	-376	-2692	-7383.54
383623	-104	-10316	-7530.46
383626	308	-9020	-7603.77
383630	-535	-15376	-7993.90
383634	118	-10864	-8136.96
383637	151	-19540	-8706.54
383641	-277	-15840	-9064.00
383645	-188	548	-8584.11
383648	-69	-12044	-8757.37
383652	91	-7328	-8685.64
383655	-454	-15760	-9041.09
383660	-9	-11996	-9188.87
383664	179	-19700	-9713.74
383667	-62	-15976	-10027.09
383671	57	116	-9519.77
383674	-204	-12044	-9646.76
383678	119	-5604	-9444.17
383682	-772	-10236	-9485.96
383685	-451	-7880	-9407.38
383689	-88	-14024	-9638.46
383693	-283	-12472	-9781.21
383696	327	1396	-9221.11
383700	-463	-9776	-9250.17
383704	-307	1156	-8731.32
383708	-497	-3420	-8467.65
383712	-570	-6228	-8357.29
383715	-705	-4516	-8167.90
383719	-315	-10724	-8296.61
383723	467	-224	-7891.20
383726	-539	-7756	-7886.49
383730	-42	1596	-7412.48
383733	-247	136	-7036.00
383737	-724	-4940	-6933.26
383740	-722	-708	-6624.74
383745	-395	-11184	-6854.21
383749	443	-9904	-7005.01
383752	-560	-6404	-6977.09
383756	272	2364	-6509.26
383760	306	-4832	-6424.23
383763	-735	-9868	-6599.22
383767	-239	-476	-6293.74
383770	-116	-13516	-6655.29
383774	-96	-13236	-6984.60
383778	-741	-4012	-6838.79
383781	267	-340	-6512.83
383785	386	-7752	-6573.69
383789	-189	-12604	-6876.10
383793	273	-920	-6577.52
383797	30	-16576	-7077.33
383800	-117	-13816	-7414.71
383804	-363	-2668	-7178.41
383807	-70	-10860	-7362.75
383811	376	-7912	-7389.14
383815	-385	-15376	-7789.95
383818	389	-5284	-7663.17
383822	198	-21452	-8352.05
383826	-326	-16284	-8749.89
383830	-165	-168	-8321.58
383834	-207	-12416	-8526.89
383837	281	-8140	-8506.47
383841	-254	-16020	-8882.87
383845	298	-11036	-8989.40
383848	287	-19236	-9500.64
383852	-122	-15536	-9802.75
383856	-18	724	-9276.48
383859	-77	-12576	-9441.75
383863	-22	-4936	-9216.53
383866	-640	-11156	-9315.93
383870	-142	-14056	-9553.34
383875	113	-14324	-9791.33
383878	-51	-14016	-10002.76
383882	326	956	-9453.90
383885	-312	-11684	-9566.59
383889	-114	212	-9078.09
383893	-634	-2872	-8769.59
383896	-738	-10320	-8849.92
383900	-539	-5908	-8704.36
383904	-314	-11048	-8822.73
383907	387	540	-8353.13
383911	-623	-8584	-8366.45
383915	-338	1596	-7869.93
383919	-611	-388	-7498.15
383923	-928	-8392	-7545.49
383926	-917	-912	-7217.30
383930	-567	-12172	-7466.65
383933	452	-4132	-7298.20
383937	-635	-5420	-7206.71
383941	24	1960	-6748.30
383944	139	2700	-6275.36
383948	-653	-11824	-6554.65
383952	-364	-616	-6259.10
383955	-41	-10344	-6463.46
383960	298	-10700	-6673.87
383963	-559	-4736	-6579.11
383967	282	-1232	-6310.95
383971	519	888	-5949.03
383974	-351	-13892	-6347.51
383978	-253	-2472	-6154.45
383981	-100	-8824	-6288.31
383985	17	-10324	-6490.05
383989	-616	-1164	-6226.09
383992	51	-2520	-6040.59
383996	478	-3660	-5920.20
384000	-100	-15912	-6420.26
384004	386	-7500	-6472.78
384008	161	-13324	-6814.88
384011	-207	-15608	-7255.33
384015	-186	648	-6860.69
384019	-203	-9472	-6992.03
384022	245	-10772	-7180.10
384026	-487	-10540	-7349.48
384029	-66	-9776	-7471.06
384033	161	-20320	-8113.04
384037	-215	-14276	-8422.01
384040	-33	2512	-7875.43
384045	-90	-12384	-8101.20
384048	-56	-3068	-7849.76
384052	-668	-7420	-7830.17
384056	-628	-11868	-8034.45
384059	-205	-21388	-8702.91
384063	-7	-14048	-8970.18
384067	225	-684	-8555.02
384070	-555	-12412	-8749.98
384074	-211	1664	-8229.88
384077	-685	-196	-7830.79
384081	-709	-9308	-7906.67
384086	-848	-1272	-7578.16
384089	-458	-10528	-7727.83
384093	469	-3180	-7499.10
384096	-662	-10436	-7648.46
384100	-386	3812	-7076.54
384104	-353	3524	-6547.85
384107	-907	-4808	-6464.30
384111	-803	1576	-6064.58
384114	-390	-9804	-6253.03
384118	592	-8928	-6385.09
384122	-418	-8440	-6489.43
384125	74	800	-6124.67
384130	310	1244	-5755.06
384133	-346	-14304	-6183.82
384137	-136	-2568	-6003.42
384141	-209	-9828	-6195.44
384144	250	-11724	-6470.92
384148	-416	-2864	-6291.76
384151	253	-3908	-6171.61
384155	634	-5904	-6156.42
384159	-263	-15436	-6621.40
384162	283	-7716	-6675.06
384166	285	-13464	-7013.69
384171	-64	-13952	-7360.85
384174	-468	88	-6990.63
384178	219	-6976	-6989.27
384181	468	-7568	-7016.43
384185	-139	-15592	-7445.61
384189	374	-11976	-7670.70
384192	436	-15932	-8082.11
384196	7	-13984	-8377.19
384199	-28	1596	-7878.63
384203	-154	-9976	-7983.94
384207	128	-9912	-8079.86
384210	-444	-8392	-8097.15
384215	-54	-11260	-8255.50
384218	-61	-19568	-8821.36
384222	-93	-11752	-8968.24
384226	259	1556	-8441.29
384229	-330	-11424	-8591.68
384233	-125	-8732	-8599.05
384237	-552	-6412	-8491.80
384240	-555	-11516	-8645.12
384244	-261	-19452	-9186.21
384248	-100	-13372	-9395.88
384251	305	-1448	-8997.32
384256	-442	-11284	-9112.92
384259	-180	-5268	-8921.53
384263	-770	1228	-8416.24
384267	-668	-6736	-8334.77
384270	-648	-14876	-8664.29
384274	-426	-14684	-8966.49
384278	382	-4880	-8760.72
384281	-545	-10864	-8867.95
384285	-271	384	-8406.13
384288	-224	2316	-7870.87
384292	-724	-5456	-7752.19
384296	-767	-5340	-7634.50
384300	-259	-10856	-7796.80
384304	558	-9616	-7886.17
384308	-657	-8492	-7918.96
384311	-78	1648	-7440.91
384315	-54	1412	-6998.42
384318	-806	-3840	-6843.56
384322	-755	-952	-6551.13
384325	-440	-8424	-6646.45
384329	375	-10028	-6814.46
384333	-699	-5556	-6754.19
384336	202	-3704	-6600.91
384340	464	-5416	-6540.35
384345	-530	-10112	-6721.45
384348	-79	-8	-6386.07
384352	-6	-13936	-6763.59
384355	-185	-14628	-7157.51
384359	-473	-3940	-6997.98
384362	-5	-8808	-7088.50
384366	323	-9080	-7187.16
384370	-104	-14624	-7559.39
384373	296	-12580	-7809.30
384377	179	-16752	-8255.92
384380	-67	-16064	-8646.58
384385	-199	1816	-8124.21
384389	-100	-10296	-8233.18
384392	161	-8984	-8270.11
384396	-350	-16784	-8696.80
384400	215	-13120	-8917.14
384403	262	-20552	-9497.89
384407	-70	-17452	-9895.80
384411	225	244	-9387.95
384414	-134	-13680	-9602.94
384418	-76	-7284	-9487.28
384421	-723	-13464	-9688.86
384425	-246	-8636	-9636.92
384430	-163	-16408	-9976.25
384433	-133	-14004	-10178.14
384437	545	3072	-9514.08
384441	-132	-13004	-9689.08
384444	-143	-2864	-9348.37
384448	-658	-10192	-9392.43
384451	-619	-5548	-9202.56
384455	-425	-9780	-9232.64
384459	-156	-14780	-9510.60
384462	470	524	-9007.08
384466	-428	-11076	-9111.75
384471	-256	1668	-8573.98
384474	-465	-2644	-8279.25
384478	-606	-6560	-8195.01
384481	-886	-3032	-7940.23
384485	-287	-9936	-8040.84
384489	815	-2708	-7771.10
384492	-586	-9176	-7843.57
384496	-173	3464	-7278.68
384500	-302	2244	-6803.70
384503	-959	-4424	-6688.36
384507	-913	1064	-6303.34
384510	-526	-11116	-6545.97
384515	589	-5288	-6480.83
384519	-590	-5260	-6422.04
384522	-157	2360	-5983.53
384526	270	2516	-5557.78
384529	-573	-10300	-5797.07
384533	-419	324	-5492.21
384537	-274	-10048	-5721.04
384540	369	-14888	-6177.99
384544	-642	-4044	-6073.12
384548	155	452	-5746.27
384551	512	1136	-5400.21
384556	-204	-15788	-5920.38
384559	106	-2480	-5747.96
384563	-172	-8684	-5895.25
384567	33	-16068	-6403.76
384570	-414	-1928	-6181.55
384574	167	-1684	-5956.19
384577	402	-8532	-6083.46
384581	51	-17052	-6631.74
384585	421	-7044	-6650.75
384588	108	-8888	-6762.20
384592	-79	-17260	-7287.32
384595	-140	-1568	-7001.88
384600	-85	-6548	-6979.51
384604	151	-6884	-6974.16
384607	-463	-13352	-7294.81
384611	129	-10116	-7435.51
384615	-62	-16056	-7866.77
384618	-243	-15000	-8224.35
384622	0	564	-7784.93
384625	-67	-10644	-7928.14
384629	-70	-4704	-7767.14
384632	-502	-12836	-8022.49
384636	-173	-14952	-8369.62
384641	-10	-13796	-8640.98
384644	-51	-15136	-8965.92
384648	342	728	-8480.25
384652	-419	-10844	-8600.03
384655	-127	-948	-8217.91
384659	-596	-5088	-8063.11
384662	-502	-11132	-8218.46
384666	-511	-6576	-8137.80
384670	-443	-10332	-8249.19
384673	516	-760	-7872.77
384677	-520	-8632	-7912.21
384680	-422	3708	-7332.81
384685	-286	1604	-6887.32
384689	-576	-8036	-6946.40
384692	-789	-1048	-6654.48
384696	-490	-10260	-6836.15
384700	629	-5672	-6775.55
384703	-484	-7812	-6829.21
384707	-44	2964	-6339.68
384710	-33	2880	-5878.82
384714	-524	-8624	-6017.57
384718	-661	1012	-5668.61
384721	-534	-9696	-5872.01
384726	506	-8012	-5977.56
384729	-660	-4480	-5905.82
384733	167	1700	-5525.05
384737	397	2264	-5134.09
384740	-375	-14036	-5580.61
384744	-44	-1636	-5383.51
384747	-241	-7948	-5512.65
384751	221	-14656	-5969.18
384755	-488	-2308	-5787.98
384758	178	252	-5485.30
384762	470	-8688	-5644.10
384765	-32	-16920	-6208.02
384770	512	-5096	-6150.47
384774	80	-7604	-6222.84
384777	-153	-16520	-6738.28
384781	-332	-1792	-6491.91
384784	-17	-5556	-6445.18
384788	247	-7508	-6497.62
384792	-366	-16040	-6976.13
384795	242	-10548	-7153.80
384799	285	-19444	-7767.50
384803	-144	-15912	-8175.27
384806	-152	244	-7754.89
384811	-155	-9092	-7822.18
384814	-36	-4480	-7655.25
384818	-511	-11904	-7869.14
384822	-182	-12568	-8104.78
384825	39	-15516	-8475.19
384829	-118	-13436	-8723.56
384832	42	1940	-8190.23
384836	-256	-11016	-8332.25
384840	-156	-2160	-8024.23
384843	-712	-8228	-8037.12
384847	-484	-13424	-8307.84
384851	-341	-9400	-8363.75
384855	-206	-14068	-8649.94
384859	370	-904	-8261.59
384862	-485	-14772	-8588.95
384866	-210	2276	-8046.30
384870	-477	384	-7626.60
384873	-708	-9204	-7708.16
