367762	-52	-20896	-8495.85
367766	274	-14708	-8619.02
367769	232	-14892	-8743.57
367773	-5	-15036	-8869.43
367776	292	3560	-8619.70
367780	-6	-10080	-8648.92
367784	-351	-1284	-8503.00
367788	-393	-4448	-8423.82
367792	-164	-11172	-8479.27
367796	-581	416	-8303.64
367799	-374	-10404	-8346.75
367803	595	-672	-8190.92
367806	-33	-2284	-8072.91
367810	58	1512	-7881.04
367813	367	-6900	-7859.98
367817	306	-20128	-8104.44
367821	436	-2848	-7997.61
367824	221	-9408	-8024.95
367828	235	-15828	-8180.32
367833	216	-472	-8025.09
367836	569	-11584	-8094.04
367840	152	-7252	-8076.75
367843	38	-17984	-8274.75
367847	518	-16968	-8447.09
367851	313	-17724	-8631.40
367854	-29	-14732	-8753.53
367858	315	2508	-8527.37
367862	11	-16588	-8688.54
367865	-445	2188	-8472.75
367869	-151	1048	-8282.78
367873	44	-11116	-8339.23
367877	-605	-6740	-8309.03
367881	-224	-8276	-8309.25
367884	730	-3896	-8218.12
367888	-58	-4376	-8141.45
367891	-219	-2132	-8022.12
367895	326	0	-7860.72
367898	363	-14056	-7983.20
367902	322	-8368	-7989.63
367906	-19	-11852	-8066.94
367909	245	-15000	-8204.64
367913	260	-2356	-8086.90
367918	505	-18328	-8289.25
367921	360	-8504	-8292.13
367925	-46	-21064	-8547.70
367929	176	-13832	-8652.70
367932	502	-16920	-8816.08
367936	253	-17064	-8980.29
367940	330	3604	-8727.31
367943	228	-15020	-8852.27
367947	-229	-4660	-8769.10
367950	-335	-8364	-8762.31
367954	-240	-16152	-8910.81
367959	-576	-1960	-8774.62
367962	-96	-14380	-8887.10
367966	630	1472	-8678.07
367969	-120	-2360	-8552.18
367973	-368	1808	-8346.41
367977	323	2020	-8138.14
367980	275	-12472	-8223.74
367984	-118	-840	-8076.41
367988	-189	-7104	-8057.70
367991	527	-7264	-8039.76
367995	247	-884	-7895.92
367998	350	-9144	-7919.51
368003	305	-4012	-7840.16
368007	468	-18724	-8056.01
368010	664	-15160	-8195.48
368014	392	-15128	-8332.98
368018	220	-17916	-8523.78
368021	324	2416	-8303.71
368025	546	-18236	-8500.75
368029	46	-8608	-8502.72
368032	-283	-17824	-8689.98
368036	-13	-13844	-8793.11
368039	-144	-12812	-8874.05
368044	-168	-14784	-8992.91
368048	303	2960	-8752.66
368051	-199	-7624	-8730.87
368055	-466	332	-8550.98
368058	40	-864	-8397.08
368062	-79	-15432	-8538.01
368066	-508	812	-8353.00
368069	-70	-10444	-8395.10
368073	639	-13460	-8494.52
368076	75	-3876	-8401.86
368080	213	-120	-8235.59
368084	629	-7540	-8219.22
368088	402	-20692	-8466.70
368092	557	-4560	-8386.93
368095	530	-18588	-8588.87
368099	178	-15380	-8724.17
368103	166	840	-8532.24
368106	436	-14944	-8658.77
368110	184	-6556	-8616.17
368114	-332	-12284	-8690.83
368117	-21	-13968	-8796.45
368121	8	-17552	-8971.54
368124	-16	-14972	-9091.61
368129	331	2740	-8853.68
368133	-139	-17692	-9030.99
368136	-312	-312	-8857.84
368140	-231	1016	-8661.04
368144	-420	-10796	-8705.38
368147	-733	2680	-8480.55
368151	-143	-9176	-8494.88
368154	689	-3196	-8386.20
368158	-116	-5220	-8323.22
368162	17	-3216	-8221.01
368165	521	-1720	-8088.95
368169	243	-17036	-8267.17
368173	135	-6956	-8240.29
368177	135	-12568	-8326.44
368181	282	-13880	-8436.41
368184	144	-3252	-8332.16
368188	562	-15464	-8473.14
368192	527	-9212	-8485.85
368195	311	-22428	-8763.48
368199	657	-17892	-8944.12
368203	681	-19812	-9158.80
368206	65	-16292	-9301.21
368210	109	400	-9106.87
368214	134	-16300	-9250.07
368218	-94	-6292	-9191.19
368222	-330	-11144	-9231.54
368225	-134	-10696	-9261.35
368229	-409	-6244	-9202.21
368232	-3	-12836	-9274.90
368236	685	3804	-9011.30
368240	-288	-5964	-8951.49
368243	-342	1768	-8738.44
368247	17	2552	-8512.58
368250	-170	-11120	-8565.40
368254	-510	3164	-8332.31
368259	-303	-7912	-8325.39
368262	761	-14132	-8438.54
368266	216	-3700	-8343.13
368270	322	-1480	-8204.60
368273	559	-576	-8049.84
368277	250	-20892	-8305.95
368280	519	-7976	-8297.32
368284	536	-10592	-8341.63
368288	12	-15888	-8492.51
368291	30	3120	-8260.14
368295	650	-14200	-8377.03
368299	145	-8432	-8377.42
368303	-144	-15980	-8529.89
368307	325	-19072	-8739.46
368310	521	-18956	-8941.75
368314	-25	-15296	-9068.91
368318	-21	4848	-8790.65
368321	-121	-16504	-8945.40
368325	-272	-8392	-8935.13
368328	-473	244	-8753.40
368332	-382	-12016	-8819.77
368336	-509	-10820	-8861.77
368339	-166	-7996	-8845.11
368344	504	-3224	-8730.71
368348	-228	-8208	-8721.15
368351	-212	-1008	-8567.72
368355	370	1904	-8357.20
368358	81	-12348	-8436.70
368362	-205	1808	-8232.40
368366	74	-8268	-8232.83
368369	636	-12904	-8323.76
368373	174	-4264	-8242.05
368376	461	-10952	-8294.44
368380	747	-6448	-8255.32
368385	284	-16876	-8426.34
368388	512	-2608	-8307.97
368392	671	-17932	-8498.47
368396	142	-16032	-8648.59
368399	20	-2816	-8531.86
368403	590	-18040	-8720.29
368406	469	-10744	-8758.92
368410	-228	-16264	-8909.92
368414	65	-14004	-9011.61
368417	462	-14528	-9120.12
368421	184	-16320	-9263.58
368425	212	2720	-9023.08
368429	170	-18812	-9218.02
368433	-174	-2952	-9093.21
368437	-462	-4592	-9005.00
368440	-496	-13544	-9097.72
368444	-613	204	-8913.49
368447	-196	-11528	-8966.55
368451	459	840	-8769.07
368455	-361	-1756	-8630.22
368458	-181	1232	-8433.69
368462	341	3844	-8187.13
368465	98	-19472	-8412.45
368470	19	-1900	-8282.14
368473	-22	-7696	-8270.53
368477	386	-9248	-8288.94
368481	48	-1752	-8158.01
368484	457	-8448	-8162.02
368488	618	-3732	-8071.60
368491	315	-21104	-8331.02
368495	660	-14144	-8445.33
368499	643	-14664	-8567.19
368502	-13	-15612	-8708.13
368506	-28	4072	-8452.61
368510	271	-18724	-8656.98
368514	-54	-9220	-8668.50
368518	-498	-3708	-8570.76
368521	-246	-13944	-8679.19
368525	-265	-16112	-8828.62
368529	-109	-11876	-8890.00
368532	401	-1240	-8735.42
368536	-76	-14840	-8857.74
368540	-332	-4852	-8778.93
368543	-95	4892	-8505.88
368547	-456	-7880	-8494.70
368550	-701	-2000	-8367.56
368555	-248	-5412	-8309.17
368559	559	-6936	-8278.97
368562	-129	-4972	-8213.34
368566	87	-6580	-8180.42
368569	584	-3568	-8085.88
368573	239	-14984	-8223.14
368577	295	560	-8046.32
368580	347	-14352	-8171.07
368584	171	-15336	-8313.87
368588	12	-3108	-8209.70
368591	576	-18092	-8405.66
368595	459	-11264	-8461.03
368599	-197	-18052	-8653.81
368603	294	-13024	-8740.35
368607	535	-16456	-8892.57
368610	91	-16152	-9037.40
368614	115	3548	-8785.35
368618	208	-13936	-8887.55
368621	-251	-4704	-8804.86
368625	-477	-8056	-8791.29
368628	-373	-16492	-8946.76
368632	-350	-2648	-8821.82
368636	-12	-13000	-8905.43
368640	465	1868	-8687.68
368644	-192	-3628	-8587.05
368647	-212	1952	-8377.10
368651	187	4268	-8123.47
368655	-59	-10816	-8177.49
368658	-176	-752	-8029.67
368662	-95	-6632	-8002.00
368665	375	-7168	-7983.85
368669	168	-1984	-7863.36
368673	487	-7592	-7856.02
368676	455	-2744	-7752.00
368680	353	-21568	-8027.28
368684	789	-14116	-8145.19
368688	567	-13528	-8250.62
368692	-35	-16500	-8415.71
368695	100	3596	-8175.08
368699	427	-19260	-8395.53
368703	49	-8968	-8406.78
368706	-470	-5472	-8349.93
368710	-68	-14072	-8464.57
368713	-161	-15572	-8607.35
368717	-177	-11800	-8671.73
368721	291	300	-8491.15
368724	-15	-14604	-8613.47
368729	-366	-3244	-8507.51
368732	-413	5568	-8227.62
368736	-423	-8864	-8242.01
368740	-606	-1424	-8107.43
368743	-323	-5520	-8056.95
368747	459	-8200	-8058.46
368751	111	-4116	-7979.17
368754	181	-8180	-7982.48
368758	491	-3124	-7883.87
368761	118	-17288	-8071.49
368765	355	860	-7891.81
368770	361	-12876	-7989.73
368773	236	-16080	-8150.61
368777	128	-1416	-8015.54
368780	617	-17356	-8199.93
368784	496	-8384	-8201.67
368788	61	-19616	-8429.77
368791	330	-13520	-8530.28
368795	602	-15952	-8676.95
368799	48	-15300	-8809.22
368802	-22	2928	-8574.56
368806	89	-12284	-8648.49
368809	-310	-3368	-8544.10
368814	-560	-6836	-8512.13
368818	-337	-10832	-8559.85
368821	-438	-1280	-8415.97
368825	-270	-12488	-8498.20
368829	584	-64	-8327.23
368832	-168	-3596	-8233.10
368836	-101	1616	-8036.52
368839	267	5112	-7772.50
368843	109	-19220	-8001.13
368846	16	-408	-7849.20
368850	-59	-5820	-7808.79
368855	256	-16104	-7973.44
368858	239	-2800	-7869.04
368862	574	-8248	-7874.93
368865	461	-9564	-7906.90
368869	156	-20968	-8167.66
368873	674	-14860	-8298.87
368876	715	-15428	-8438.65
368880	-57	-15204	-8574.12
368884	2	3180	-8339.03
368887	335	-19780	-8566.87
368891	-104	-2084	-8437.62
368894	-522	-4328	-8357.47
368899	-250	-13540	-8462.10
368903	-499	-15708	-8608.97
368906	-68	-11712	-8671.30
368910	624	608	-8483.88
368913	17	-10784	-8529.82
368917	-311	2984	-8300.45
368921	147	4056	-8052.75
368924	58	-9848	-8088.43
368928	-129	-1180	-7950.64
368931	-266	-6016	-7912.99
368935	321	-10744	-7968.67
368940	124	-3952	-7887.72
368943	456	-11244	-7953.06
368947	413	-6792	-7928.63
368951	65	-20028	-8170.36
368954	660	-15252	-8309.41
368958	577	-16404	-8469.60
368961	44	-17404	-8648.12
368965	244	-2128	-8517.00
368969	693	-18748	-8718.90
368972	101	-7840	-8700.92
368976	-384	-18652	-8901.08
368980	178	-14456	-9011.48
368984	180	-12036	-9071.09
368988	-234	-15568	-9201.71
368992	162	2392	-8969.20
368995	-45	-7084	-8931.67
368999	-243	196	-8749.83
369002	-63	396	-8567.16
369006	-10	-16744	-8730.73
369009	-191	592	-8545.03
369013	-258	-10516	-8585.20
369017	497	-12268	-8656.91
369020	-61	-3464	-8553.29
369025	329	-1640	-8413.74
369028	521	-6412	-8371.66
369032	302	-21448	-8632.30
369036	701	-4976	-8556.42
369039	463	-7052	-8524.52
369043	151	-17112	-8695.83
369047	198	-1628	-8553.69
369050	683	-14256	-8665.06
369054	103	-7288	-8637.22
369057	-405	-12888	-8723.82
369061	166	-15436	-8857.58
369065	399	-18636	-9051.58
369069	-151	-14736	-9166.01
369073	183	1000	-8962.15
369077	263	-17984	-9141.56
369080	-277	-7720	-9114.21
369084	-582	1608	-8901.48
369087	-430	-10636	-8937.86
369091	-489	-8924	-8939.50
369095	-307	-6752	-8896.65
369098	457	-3864	-8794.20
369102	-49	-5176	-8721.98
369105	89	-3912	-8625.43
369110	257	-1844	-8489.05
369114	214	-18356	-8685.34
369117	319	1300	-8484.38
369121	35	-12388	-8562.35
369125	-3	-14412	-8679.36
369128	175	-1812	-8541.49
369132	668	-16728	-8702.61
369135	250	-7972	-8687.01
369139	97	-22640	-8965.79
369143	695	-18136	-9146.47
369146	696	-18928	-9339.37
369150	-67	-15652	-9465.82
369154	87	2052	-9235.04
369158	217	-13668	-9323.06
369162	-322	-3536	-9208.58
369165	-594	-7832	-9183.38
369169	-223	-10464	-9209.64
369173	-439	-3356	-9094.29
369176	-403	-11916	-9152.31
369180	332	192	-8964.44
369183	-121	-2660	-8838.83
369187	-289	2336	-8616.18
369191	179	3960	-8363.96
369195	158	-19996	-8595.82
369199	108	-256	-8428.71
369202	-184	-5576	-8372.38
369206	295	-16908	-8542.22
369210	337	-3584	-8441.74
369213	609	-9612	-8462.76
369217	405	-3448	-8361.27
369221	162	-19680	-8587.01
369224	742	-15804	-8728.44
369228	592	-15700	-8866.13
369231	-201	-16248	-9014.56
369235	130	2424	-8785.28
369240	530	-19100	-8989.49
369243	-163	-7176	-8953.86
369247	-523	-2016	-8816.64
369251	-11	-12124	-8882.83
369254	-275	-11816	-8942.57
369258	-195	-15940	-9083.10
369261	443	-1292	-8925.54
369265	7	-9640	-8939.80
369269	-198	-560	-8772.79
369272	-42	2912	-8539.25
369276	-47	-9812	-8564.85
369280	-23	1332	-8367.02
369284	-201	-5480	-8309.87
369287	369	-10528	-8352.79
369291	413	-3400	-8252.52
369295	659	-12844	-8341.76
369298	401	-6508	-8303.52
369302	177	-20968	-8556.29
369306	681	-5532	-8493.13
369309	589	-16764	-8656.24
369313	-32	-16020	-8803.61
369317	317	684	-8612.61
369320	658	-17876	-8795.95
369325	-7	-4904	-8718.14
369328	-622	-13424	-8814.70
369332	-95	-12512	-8888.92
369335	-53	-7368	-8858.71
369339	-333	-13764	-8957.79
369343	397	1324	-8750.60
369346	-41	-4332	-8662.39
369350	-163	2548	-8438.66
369353	82	1776	-8234.05
369357	225	-20240	-8473.51
369361	162	932	-8284.76
369364	-279	-6464	-8249.44
369369	219	-14200	-8367.59
369372	204	-1008	-8219.60
369376	475	-3648	-8126.31
369380	107	-6884	-8101.15
369383	285	-21868	-8375.37
369387	1070	-12644	-8457.59
369391	540	-11256	-8511.44
369394	-191	-17992	-8701.80
369398	271	-1324	-8553.45
369402	751	-17008	-8719.60
369405	-61	-6852	-8682.48
369410	-504	-7324	-8657.29
369413	167	-15004	-8783.57
